temperature,humidity,wind_speed,precipitation,atmospheric_pressure,rain
21.0,65.2,25.4,8.0,1018.6,1
32.1,55.4,17.4,5.2,1000.6,0
34.0,66.0,27.4,3.0,1003.5,0
30.1,83.7,17.2,4.9,1012.4,0
32.5,41.1,10.3,9.6,1013.5,1
31.0,53.1,16.5,9.5,1017.1,0
30.8,38.4,9.6,8.7,1000.7,0
18.5,38.6,20.6,5.5,1000.5,0
32.7,89.8,9.8,5.9,1012.8,0
30.7,50.4,24.1,8.5,1016.0,0
17.9,83.1,7.8,3.3,1014.4,0
27.8,82.7,12.8,4.6,1004.5,0
28.1,50.2,28.8,4.1,1000.6,0
27.7,67.6,20.5,7.9,1004.2,1
28.3,44.5,6.7,5.9,1009.9,1
30.2,44.1,10.6,5.2,1011.0,0
32.2,65.0,14.0,3.1,1015.1,0
16.4,57.9,23.1,4.7,1011.8,1
25.7,85.0,29.1,2.8,1009.3,1
33.8,74.3,23.1,4.1,1003.6,1
20.9,82.8,19.6,3.6,1011.4,0
29.0,30.3,28.0,6.2,1018.4,1
30.0,89.0,23.4,1.4,1005.7,0
30.5,53.0,5.5,9.4,1016.3,0
16.8,41.5,20.8,1.8,1002.8,0
20.4,30.3,11.4,9.2,1019.7,0
24.7,45.6,14.9,4.3,1018.8,0
33.6,42.9,10.7,9.6,1009.0,0
25.3,80.3,26.2,4.1,1004.9,0
18.9,39.8,30.0,3.1,1016.4,1
19.1,35.8,10.4,9.3,1006.1,1
20.1,77.6,19.3,1.6,1004.7,0
34.8,73.8,27.9,8.7,1000.6,0
31.4,43.5,20.1,8.6,1014.3,0
30.0,54.1,16.7,8.1,1003.2,1
33.3,31.2,24.9,3.6,1013.2,1
20.1,67.4,28.0,9.2,1008.1,0
24.4,46.1,28.1,4.2,1008.6,0
19.8,48.2,25.8,7.5,1008.7,1
22.2,74.4,16.6,6.8,1001.9,0
33.2,63.0,13.1,1.1,1012.0,0
24.7,89.5,5.3,3.5,1014.0,0
16.6,77.4,7.7,6.1,1001.4,1
17.8,79.0,19.7,9.2,1017.1,0
25.8,50.1,25.5,4.8,1010.3,0
34.3,45.1,29.5,1.3,1001.5,0
29.3,68.1,10.2,4.9,1014.8,0
29.5,75.8,8.1,1.8,1012.8,0
28.0,60.9,19.7,0.6,1017.3,0
23.9,53.5,6.9,6.4,1015.9,0
21.6,51.5,6.5,0.9,1000.7,0
32.0,62.2,18.8,7.8,1003.1,0
26.4,37.2,6.5,0.5,1016.6,0
32.9,37.8,26.2,6.7,1014.8,0
30.1,85.5,27.6,8.7,1017.6,0
23.7,63.1,22.0,9.6,1002.1,0
19.3,61.1,20.0,1.4,1001.1,0
27.1,51.6,20.2,2.5,1006.1,1
19.3,62.9,19.2,9.1,1018.0,0
16.6,31.1,24.5,4.6,1000.9,0
28.8,47.3,6.0,6.0,1016.7,0
19.6,43.3,26.0,9.1,1019.4,1
28.6,66.1,10.9,4.5,1002.4,1
34.7,44.6,9.5,0.2,1019.8,1
31.2,84.6,17.6,8.1,1017.2,0
25.3,57.9,12.6,9.1,1000.7,0
21.8,35.2,27.1,0.3,1010.9,0
28.7,86.6,11.2,4.8,1017.7,0
24.2,33.8,20.5,4.4,1018.5,0
18.0,67.1,8.9,8.7,1002.2,0
21.2,80.6,18.7,0.8,1019.1,1
23.2,75.0,15.7,1.5,1001.8,0
28.9,81.7,16.5,4.9,1012.0,0
17.7,38.5,7.0,4.7,1011.3,1
28.0,32.5,15.5,0.7,1001.6,0
20.3,43.3,14.3,4.5,1015.2,0
23.2,67.1,8.1,5.1,1016.9,0
15.7,80.6,27.9,3.9,1006.3,0
15.6,66.6,20.0,5.6,1013.8,0
17.3,79.2,25.3,4.0,1008.4,0
24.9,57.4,17.1,0.0,1015.2,0
18.3,77.0,25.1,5.9,1019.2,0
34.8,67.8,18.8,1.2,1013.6,0
24.2,71.4,15.0,0.3,1010.6,0
23.1,50.9,5.4,5.7,1002.0,0
19.9,48.1,26.0,9.0,1018.3,0
26.7,47.7,6.3,5.8,1005.7,0
20.6,31.0,11.9,4.6,1000.4,1
22.7,53.0,10.8,3.9,1019.6,1
21.1,80.6,17.9,6.6,1013.0,0
20.8,73.8,16.9,9.7,1017.3,0
19.7,48.1,10.9,0.1,1008.1,0
15.9,48.6,19.9,2.6,1000.3,0
20.6,71.1,24.7,9.1,1019.3,0
15.6,33.3,6.7,0.4,1015.6,0
17.5,77.8,5.9,6.4,1000.5,1
33.8,54.3,28.9,1.8,1007.3,0
19.9,52.8,10.3,4.5,1017.4,0
27.6,88.1,6.7,4.1,1019.4,1
27.2,33.3,6.1,5.0,1019.3,0
23.8,72.8,9.5,4.3,1019.6,1
31.1,77.7,12.2,4.5,1004.4,0
15.5,64.7,26.9,9.7,1018.9,0
26.3,74.9,27.4,8.7,1008.5,0
16.4,34.3,9.3,4.2,1001.3,1
19.9,38.0,15.4,7.1,1017.5,0
15.9,84.4,25.2,4.1,1000.8,0
25.4,69.3,17.0,2.5,1010.4,0
28.3,48.7,29.4,8.0,1014.8,0
15.6,53.1,9.0,4.6,1005.4,1
27.6,84.1,19.7,1.6,1017.9,0
29.5,66.2,25.7,4.8,1014.2,1
25.2,32.6,29.4,4.5,1009.4,0
17.0,44.7,27.4,8.8,1005.3,0
23.7,39.4,12.5,1.7,1017.5,1
30.2,46.3,18.5,6.8,1003.8,0
32.5,68.0,7.2,5.9,1000.9,0
26.9,47.8,28.3,7.7,1003.0,1
30.1,78.1,16.5,8.8,1018.9,1
32.8,67.1,15.5,7.2,1005.8,1
32.2,87.1,22.5,6.9,1013.2,0
28.6,47.1,14.9,4.2,1003.4,0
25.9,38.4,28.0,1.4,1013.1,1
34.0,62.7,12.9,2.0,1013.3,0
17.0,66.4,12.4,0.9,1013.7,1
31.7,47.6,25.1,5.6,1015.8,0
24.8,53.9,16.8,8.7,1005.7,0
26.6,61.0,8.8,5.2,1013.9,1
21.7,85.5,10.7,3.2,1005.8,0
31.8,53.4,24.8,3.6,1011.2,0
32.4,41.1,10.4,8.2,1010.0,0
16.6,85.1,10.7,3.7,1003.6,1
31.3,49.9,13.0,8.0,1007.8,0
17.8,59.1,16.2,5.5,1016.9,1
27.4,52.1,13.2,0.3,1018.4,0
24.0,56.9,12.5,6.4,1005.7,1
25.8,33.7,23.4,6.0,1004.2,1
25.5,47.3,13.9,8.0,1005.3,0
28.1,38.1,29.6,7.1,1018.4,1
21.7,58.6,29.4,5.5,1019.7,0
20.5,72.4,9.4,4.9,1015.7,1
17.4,63.4,19.5,8.9,1003.9,0
32.4,47.2,27.6,6.7,1000.5,1
22.2,36.5,13.8,3.2,1011.9,0
22.0,75.8,22.5,8.0,1003.6,0
24.8,67.1,10.8,4.3,1002.7,0
33.6,65.5,19.1,4.9,1000.0,0
16.8,72.6,17.8,2.5,1016.8,0
20.3,36.2,22.6,8.7,1002.1,0
25.9,33.6,19.5,9.9,1009.2,0
23.6,53.9,7.9,6.3,1019.4,0
19.6,40.7,13.9,9.9,1007.8,0
24.7,69.1,20.7,1.2,1001.6,1
27.3,67.8,22.6,5.0,1018.0,1
32.0,84.1,18.9,0.2,1008.5,1
25.7,68.8,16.4,0.4,1011.6,1
21.6,55.5,21.8,8.2,1000.9,0
33.2,48.8,13.0,5.7,1009.3,0
33.7,48.4,21.6,1.0,1012.2,0
31.8,60.2,25.4,4.2,1018.8,1
25.3,80.1,11.3,6.3,1015.8,1
33.0,46.7,21.0,9.2,1010.8,0
23.2,44.9,17.8,3.0,1009.5,0
19.6,85.5,22.2,3.3,1005.7,1
28.7,82.6,22.6,8.9,1013.1,1
28.6,58.0,29.9,1.7,1005.1,0
26.9,59.7,17.9,8.4,1003.3,0
32.3,53.3,14.5,7.0,1012.0,1
15.8,85.2,5.7,4.0,1007.5,0
20.0,50.3,22.0,9.3,1000.8,1
20.5,59.1,19.4,3.6,1009.8,1
25.4,77.0,5.9,3.1,1016.4,0
24.1,46.3,20.6,9.0,1004.1,0
26.3,32.7,27.3,0.5,1017.8,0
19.6,57.3,18.7,7.7,1019.7,1
32.8,75.4,20.1,2.8,1010.0,1
24.9,79.2,28.6,0.1,1012.9,0
23.8,86.5,27.4,8.9,1014.2,0
25.3,71.4,16.8,9.6,1007.0,1
24.9,53.1,11.0,3.4,1004.3,1
22.5,78.6,8.0,6.3,1003.0,1
16.8,55.1,10.2,2.3,1002.6,1
30.5,87.6,27.6,4.4,1008.2,1
28.2,75.0,22.4,4.4,1000.3,0
19.7,47.2,11.8,4.1,1001.5,1
34.6,72.4,27.4,6.2,1003.1,0
19.9,44.4,5.5,7.9,1016.5,0
32.6,80.5,12.8,8.8,1004.3,0
31.2,70.3,16.1,4.9,1014.0,0
15.8,89.9,13.8,7.0,1008.2,1
21.4,76.9,5.3,2.0,1011.5,1
32.2,87.8,7.6,2.9,1007.6,0
32.9,34.2,9.5,1.3,1001.2,0
29.2,70.2,6.8,0.7,1010.9,0
26.5,54.3,15.2,6.6,1011.9,1
26.3,38.0,14.4,8.8,1014.1,0
24.2,73.1,7.4,9.5,1017.2,0
25.3,82.9,6.6,8.2,1002.2,1
28.6,57.1,27.3,4.8,1019.2,1
34.0,60.5,29.8,6.0,1004.2,1
20.0,38.1,14.3,5.3,1007.6,0
33.2,33.8,20.4,9.9,1016.0,1
15.3,73.8,6.1,2.2,1001.3,0
29.3,74.9,18.7,5.3,1001.2,1
20.4,75.0,15.8,1.1,1013.2,0
16.4,80.5,20.6,4.8,1011.2,0
27.7,60.2,14.5,6.2,1019.0,1
25.6,50.7,21.4,9.6,1017.7,0
23.3,37.6,5.0,7.6,1014.9,1
32.3,36.2,15.3,2.9,1019.6,1
33.8,60.0,13.3,1.2,1012.2,1
17.9,75.4,16.5,10.0,1002.7,0
23.4,36.6,19.6,7.6,1014.1,0
30.2,31.9,6.5,0.7,1016.3,0
16.1,78.5,6.9,0.5,1008.7,1
19.3,59.7,27.3,1.1,1011.7,0
25.8,45.5,11.8,0.8,1008.3,0
34.5,44.4,26.4,8.9,1014.0,0
30.4,84.2,12.8,7.4,1010.7,0
17.8,57.1,18.1,7.2,1012.8,0
28.8,60.9,26.0,4.8,1013.7,1
16.1,78.0,25.4,9.5,1003.6,1
30.4,33.8,22.9,2.8,1000.4,0
19.5,64.7,6.9,4.8,1006.1,1
26.1,30.4,22.7,4.3,1014.3,0
26.4,66.4,15.9,3.8,1012.9,0
32.3,54.3,15.5,4.1,1016.8,1
23.8,85.4,7.1,0.8,1011.0,0
17.3,73.6,10.2,1.5,1013.6,1
28.5,85.8,14.3,6.5,1019.5,0
33.3,57.2,22.8,5.4,1016.0,0
32.3,59.7,19.2,6.5,1005.7,1
24.9,35.3,21.1,1.1,1006.0,0
33.0,87.0,14.2,8.3,1006.0,0
22.7,50.9,26.4,4.9,1004.3,0
18.2,88.0,29.5,1.9,1010.0,0
25.7,36.4,24.0,9.7,1013.4,0
29.4,82.6,14.8,6.7,1009.2,0
20.9,41.7,14.0,8.0,1002.9,0
25.6,84.6,28.7,0.7,1019.1,0
33.5,47.9,10.8,2.2,1016.8,0
19.1,32.5,20.0,8.3,1008.6,1
15.0,42.9,26.6,8.3,1001.7,0
29.6,68.0,13.1,8.3,1013.7,0
31.4,68.0,11.5,6.7,1009.8,1
30.5,42.8,8.0,8.9,1002.9,1
25.4,85.5,22.4,7.0,1018.0,0
25.2,45.6,9.8,2.4,1008.5,0
32.2,69.1,22.8,1.7,1003.0,0
28.4,39.6,20.6,4.7,1011.2,0
21.1,71.9,11.8,3.2,1019.1,0
20.6,72.2,6.3,8.6,1009.2,1
21.7,70.2,10.4,9.5,1011.6,0
17.1,67.5,11.2,6.5,1011.4,0
22.9,55.2,29.2,9.5,1000.3,0
26.1,59.9,15.5,6.8,1018.2,0
21.9,86.0,15.9,4.9,1002.2,0
17.6,39.5,24.9,7.0,1004.7,1
29.2,86.0,24.1,4.4,1019.3,1
22.3,88.6,20.5,8.6,1010.3,0
17.1,47.5,19.0,9.7,1000.5,1
20.6,54.2,23.0,1.7,1007.2,0
21.4,37.9,17.4,3.7,1005.3,0
24.8,49.3,21.5,2.6,1011.0,1
34.7,46.1,21.5,7.5,1018.7,0
16.2,51.1,29.1,0.4,1005.8,0
33.5,86.4,18.0,10.0,1008.2,1
23.4,61.5,10.7,2.3,1009.8,0
28.8,37.5,14.4,4.6,1015.2,0
19.0,77.3,15.1,6.0,1005.4,0
33.1,63.4,14.7,0.7,1017.6,0
33.3,37.7,25.8,9.8,1007.2,0
25.3,89.2,10.9,8.5,1005.3,0
30.5,53.3,21.8,7.8,1019.4,0
32.0,55.2,8.1,2.8,1000.8,1
23.2,84.4,18.4,3.7,1013.2,0
30.4,71.6,11.6,2.2,1016.0,1
34.4,35.9,23.0,2.5,1005.8,1
23.1,67.5,14.0,0.7,1003.8,0
18.7,62.5,28.5,4.7,1019.3,0
33.6,66.4,6.7,3.2,1019.0,0
34.0,73.0,12.8,1.9,1014.7,0
21.0,36.5,17.5,1.7,1010.0,1
34.3,87.4,12.5,4.5,1008.2,0
19.7,61.8,20.9,2.3,1002.0,0
26.0,86.1,19.5,7.9,1004.7,0
22.4,32.1,11.2,5.9,1008.1,1
32.8,56.6,16.6,7.5,1007.5,0
30.7,75.4,17.5,4.1,1007.4,1
30.7,31.5,27.4,3.3,1005.1,0
22.1,78.1,8.1,1.2,1000.2,1
34.7,48.7,7.6,2.0,1007.1,0
28.3,35.3,24.4,8.4,1006.5,1
18.5,33.7,9.1,2.6,1005.0,0
22.7,65.1,11.9,1.6,1004.7,0
33.4,79.3,16.9,3.4,1004.1,0
19.5,49.6,19.2,4.7,1003.5,0
26.6,41.1,13.3,10.0,1010.9,0
25.6,66.3,19.0,7.7,1015.5,0
24.3,50.8,29.2,1.5,1008.8,0
18.8,71.5,15.9,4.6,1001.7,0
33.4,35.4,25.5,7.6,1018.0,0
23.7,74.8,28.2,8.3,1010.2,0
21.4,36.1,29.4,3.5,1015.3,0
26.3,63.2,24.1,8.5,1004.7,0
19.9,85.1,24.4,3.3,1009.4,0
23.9,64.9,19.9,2.2,1004.7,1
17.0,55.4,18.4,2.5,1011.3,1
34.7,67.5,6.1,3.2,1008.5,0
27.7,46.4,6.7,2.3,1017.7,1
24.9,89.0,9.7,8.5,1009.3,0
24.1,66.6,15.7,8.2,1009.3,0
21.6,84.7,19.4,1.2,1010.9,0
19.9,49.0,10.7,7.6,1003.6,0
20.1,32.0,7.3,2.7,1003.3,0
19.6,64.8,9.5,1.1,1019.3,1
23.1,79.3,19.7,8.9,1008.2,1
30.5,31.5,18.5,8.0,1014.5,0
16.5,34.3,23.9,6.6,1015.4,0
28.3,52.5,9.6,8.7,1007.6,0
27.9,52.7,26.2,4.7,1012.9,0
28.0,80.0,19.6,10.0,1011.2,0
22.1,69.6,10.8,7.0,1016.6,0
19.7,43.9,18.1,0.7,1012.1,0
26.1,66.1,20.1,6.6,1002.7,1
18.6,61.0,22.5,1.2,1000.5,0
27.4,67.1,25.9,9.6,1007.0,1
33.3,44.7,14.0,2.5,1019.6,1
25.8,44.4,10.4,3.0,1007.4,1
30.4,50.3,23.3,4.9,1010.5,0
30.3,33.8,13.7,7.2,1013.2,0
31.8,47.1,12.4,7.9,1001.9,0
30.4,76.4,17.5,3.8,1015.4,1
33.9,60.0,23.6,9.3,1013.6,0
26.4,48.8,28.7,6.3,1006.4,0
28.0,79.4,25.3,7.1,1013.9,1
28.8,65.7,16.6,4.4,1007.6,1
17.0,88.5,14.5,6.4,1018.2,0
17.7,48.8,27.1,3.7,1018.1,1
31.5,70.6,28.4,4.2,1008.2,0
22.0,79.9,28.7,9.9,1014.1,0
31.7,66.0,15.8,7.9,1014.7,0
29.6,61.2,18.9,3.8,1006.4,0
16.7,66.7,21.6,6.4,1000.9,1
16.4,51.9,7.1,6.4,1006.4,1
34.7,79.1,9.1,3.1,1016.2,0
20.1,41.9,12.8,6.3,1000.5,1
29.7,83.8,15.8,4.9,1004.4,0
24.2,48.3,8.7,5.5,1010.7,0
34.8,63.6,10.8,8.7,1006.7,0
22.4,42.8,7.2,6.8,1011.0,0
24.7,86.3,5.8,2.5,1014.2,0
33.8,88.4,12.5,1.2,1011.0,0
29.8,50.8,17.9,0.5,1014.1,1
16.3,78.0,10.9,0.9,1008.8,0
24.2,76.0,22.7,4.6,1003.1,0
27.5,60.6,23.0,1.4,1019.4,1
16.6,57.8,12.9,0.0,1001.9,0
27.2,66.3,29.1,9.5,1017.5,1
27.2,72.1,5.9,8.3,1015.2,0
35.0,43.7,20.0,8.9,1012.2,0
21.5,81.1,25.0,7.9,1007.8,0
24.1,30.0,15.0,2.2,1005.5,0
21.3,75.3,13.1,9.3,1003.1,0
34.8,70.9,19.0,8.5,1000.9,0
22.1,68.9,24.6,0.8,1018.6,0
29.1,45.7,20.2,6.3,1012.3,1
25.0,70.2,12.4,3.0,1009.3,0
28.0,36.8,12.9,4.3,1017.1,0
31.5,83.0,18.1,0.6,1004.0,0
34.9,47.9,18.7,5.4,1018.2,0
16.5,86.1,18.1,8.2,1005.4,0
23.0,79.0,9.3,0.5,1012.4,0
29.9,45.7,22.6,8.4,1014.8,1
29.8,33.4,21.0,9.1,1013.8,0
22.2,35.9,13.6,2.8,1000.0,0
24.8,71.1,27.6,6.0,1016.5,0
17.6,37.6,10.4,0.9,1001.4,0
29.5,54.6,6.1,1.6,1013.7,0
20.8,56.1,5.9,4.4,1008.3,0
29.7,53.6,13.4,8.3,1006.2,1
26.9,54.2,9.9,3.5,1010.9,0
16.7,74.9,28.9,7.9,1012.7,1
23.2,37.2,5.5,6.7,1003.3,0
28.3,47.4,24.3,4.5,1011.3,1
31.2,56.4,13.0,2.1,1005.7,1
27.5,56.2,7.4,3.1,1009.7,0
32.0,43.5,22.2,9.6,1005.5,0
19.6,62.9,16.9,8.8,1000.3,1
15.8,59.5,11.7,9.8,1004.1,0
26.5,57.1,20.3,9.7,1001.3,0
26.9,69.2,15.0,3.6,1008.2,0
18.1,45.9,26.2,0.5,1019.8,0
23.0,86.0,21.5,10.0,1002.1,1
24.4,79.8,29.0,9.3,1000.7,0
33.2,80.1,10.3,7.1,1020.0,0
20.8,65.9,9.3,6.8,1000.1,0
33.2,57.0,18.9,0.2,1017.9,0
22.4,63.2,7.0,2.0,1014.4,1
24.5,31.8,18.7,0.6,1011.9,1
31.1,53.9,12.8,8.7,1013.8,0
31.8,50.2,25.8,8.9,1006.4,0
23.4,53.4,29.1,1.9,1009.6,0
20.4,72.0,9.0,5.4,1010.4,0
33.7,74.2,21.0,0.2,1018.6,1
22.1,79.0,19.0,6.6,1005.3,0
19.6,83.5,16.0,5.3,1012.2,0
22.6,64.2,21.2,8.7,1003.8,0
27.0,87.9,22.6,7.3,1020.0,1
16.2,38.0,13.8,8.1,1005.8,1
15.9,46.1,19.9,4.5,1013.3,1
21.2,76.5,28.3,2.7,1001.2,1
18.7,30.9,19.9,2.8,1006.8,0
32.0,88.7,12.7,6.2,1004.8,0
21.9,69.9,26.5,3.4,1004.0,0
32.8,63.0,29.1,5.9,1009.9,1
35.0,38.6,25.8,2.3,1007.9,0
20.9,87.8,22.0,0.1,1017.6,0
18.6,47.1,13.2,3.2,1018.0,0
32.0,51.4,17.9,5.4,1009.9,1
29.0,43.8,29.4,4.0,1007.3,0
32.7,64.6,6.8,3.5,1000.2,0
23.7,40.0,21.3,9.1,1018.3,0
21.5,45.8,13.6,3.1,1000.2,1
27.2,63.6,26.7,5.2,1009.7,0
24.1,69.2,16.6,3.1,1000.7,0
25.0,60.8,28.7,1.4,1018.6,0
21.2,34.9,29.5,8.6,1006.6,1
20.4,59.9,23.2,7.7,1009.5,0
18.6,78.6,9.2,3.8,1019.2,0
26.3,70.3,9.6,6.4,1002.8,0
15.8,54.2,12.4,5.8,1003.0,0
28.1,32.6,22.4,7.1,1003.8,1
18.8,78.0,29.4,5.2,1012.1,0
31.7,87.8,6.4,1.5,1017.8,0
20.9,78.1,9.2,8.6,1019.5,1
28.2,54.7,10.3,6.2,1014.7,0
32.9,30.6,13.0,5.7,1000.2,1
18.0,76.3,27.7,0.4,1007.2,1
30.4,34.2,29.1,6.2,1009.6,0
28.0,35.2,12.6,0.4,1008.3,0
24.9,36.4,28.2,1.6,1014.6,0
23.4,66.0,7.6,6.1,1012.0,1
30.8,69.2,11.8,0.2,1015.9,0
32.9,75.3,6.7,5.8,1014.3,1
18.0,57.1,19.3,5.8,1013.1,1
29.3,30.3,5.5,0.5,1018.6,0
28.3,58.1,6.3,2.9,1008.1,1
15.6,71.7,12.2,6.6,1016.4,1
17.5,58.2,21.9,3.5,1010.7,1
20.8,44.3,7.3,5.7,1016.5,0
29.1,69.1,29.4,9.2,1004.9,0
30.8,81.3,11.1,1.9,1006.2,0
26.4,44.2,23.5,2.1,1015.0,1
24.7,59.3,26.8,0.3,1012.6,1
25.3,59.5,15.7,9.4,1015.3,0
27.4,81.0,5.7,1.7,1015.3,0
21.0,69.8,9.3,9.5,1019.7,0
32.1,30.7,18.6,0.4,1011.0,0
19.8,84.6,17.3,1.2,1017.4,0
33.0,59.8,28.6,6.6,1014.5,1
16.6,32.9,23.5,4.2,1018.0,0
22.9,44.1,11.2,8.7,1012.7,0
30.7,74.8,22.2,4.1,1019.2,0
29.3,62.3,28.8,4.6,1003.4,0
29.9,65.1,21.5,9.2,1000.1,0
23.1,42.5,23.2,4.0,1009.4,0
25.4,53.6,20.3,6.0,1010.6,1
22.6,71.6,18.9,7.0,1001.0,1
27.1,88.1,17.2,5.7,1019.1,0
27.4,48.0,10.0,6.5,1017.9,0
27.8,68.3,22.5,4.1,1005.8,0
27.4,42.0,14.5,1.1,1011.1,1
32.0,58.4,13.4,4.2,1017.2,1
24.8,89.1,20.7,7.1,1000.3,0
29.6,42.1,8.6,9.7,1004.7,1
22.2,60.9,15.6,7.5,1011.5,0
33.9,45.4,14.6,0.1,1000.5,0
24.7,79.3,11.5,1.2,1001.8,0
16.1,49.1,8.6,5.4,1016.0,0
33.3,31.8,25.9,0.8,1012.3,0
25.8,50.2,16.8,0.4,1005.3,1
20.7,57.4,18.5,1.2,1002.7,0
17.0,65.6,14.9,3.3,1011.7,0
17.2,77.2,12.2,6.0,1017.2,0
22.1,64.9,7.4,3.1,1005.0,0
19.0,64.7,10.2,3.9,1019.0,0
19.6,39.8,22.2,3.2,1007.8,0
30.7,32.9,17.2,1.1,1010.0,1
29.0,50.6,23.2,1.9,1018.6,0
27.5,74.4,12.8,5.5,1013.4,0
33.8,74.6,13.9,0.6,1013.8,1
27.2,31.2,5.0,9.9,1009.8,0
28.7,38.0,27.1,1.1,1003.0,0
16.2,86.3,27.2,9.5,1005.4,0
23.9,87.2,16.9,0.9,1018.3,0
28.2,45.9,23.7,9.4,1016.2,0
21.8,82.0,18.1,4.0,1005.6,0
30.7,60.5,15.0,1.2,1018.5,0
29.0,71.8,14.6,0.4,1005.7,0
24.8,32.7,11.3,7.0,1010.6,0
34.9,32.8,14.5,9.1,1006.8,1
26.9,64.2,5.0,6.8,1011.5,1
33.7,55.8,11.0,3.2,1018.3,1
26.2,87.7,13.4,3.6,1002.0,0
27.6,82.5,20.3,1.5,1017.1,0
31.1,75.3,28.2,9.1,1000.7,1
27.8,46.9,28.4,4.7,1010.5,0
22.5,81.7,6.8,4.3,1002.1,0
18.6,58.0,18.9,4.3,1005.0,0
22.9,87.9,16.6,3.1,1011.6,0
21.3,85.6,12.3,7.9,1001.3,0
21.7,39.1,29.1,3.0,1013.2,0
32.2,73.0,19.9,2.9,1001.4,0
16.9,48.6,21.1,5.5,1013.9,0
33.0,84.6,22.2,1.9,1012.7,0
27.8,38.3,29.9,2.6,1012.1,0
33.8,84.0,19.0,9.2,1009.3,0
30.1,31.9,8.2,9.6,1010.1,0
17.4,57.4,24.2,1.8,1007.3,1
27.7,60.0,25.1,3.0,1013.6,0
34.4,54.9,25.1,4.8,1004.0,0
24.6,45.3,13.7,1.2,1006.2,1
16.7,58.2,11.3,9.8,1016.9,0
20.8,61.0,27.2,7.1,1010.0,0
16.3,61.8,21.7,3.9,1004.3,0
33.2,73.8,9.0,5.4,1008.2,0
23.5,83.5,10.5,1.1,1018.2,0
16.6,88.1,22.3,0.5,1009.0,0
30.3,65.6,7.5,7.2,1003.0,0
25.3,45.4,23.7,8.1,1005.7,1
32.0,38.1,27.1,6.9,1006.1,0
24.7,48.3,23.9,6.4,1017.7,1
20.5,65.5,28.6,1.7,1015.7,1
30.8,51.6,21.8,1.2,1006.5,0
15.5,74.8,14.9,4.1,1017.7,0
23.3,74.3,20.8,5.1,1006.3,1
22.9,67.6,21.4,0.5,1016.6,0
32.3,85.0,28.1,5.8,1011.5,1
29.9,57.9,28.3,3.5,1000.5,0
25.5,61.4,27.8,7.3,1003.0,1
26.4,47.1,23.6,2.9,1015.7,0
25.4,36.8,29.7,0.3,1011.4,0
21.5,48.9,9.6,4.9,1011.9,0
27.9,78.8,13.7,2.4,1002.6,0
20.8,65.8,13.1,7.3,1019.6,0
34.3,54.6,8.1,5.5,1004.5,0
22.7,48.4,9.4,0.6,1004.3,0
19.0,61.6,19.6,2.0,1013.6,1
22.9,86.1,14.9,6.7,1005.6,1
18.6,66.4,29.2,0.9,1018.3,0
27.8,87.5,10.3,0.6,1018.4,0
27.7,42.8,10.7,7.2,1000.1,1
32.2,39.8,27.9,6.7,1003.2,1
29.2,36.1,8.3,2.1,1004.9,0
21.4,36.5,28.3,0.5,1011.2,1
17.8,86.8,25.8,8.8,1007.8,0
27.3,61.4,18.3,8.6,1006.0,0
30.7,76.1,19.2,8.8,1019.7,0
33.9,78.6,11.4,4.9,1010.9,0
20.8,63.4,15.3,7.5,1016.4,0
20.7,55.2,18.1,4.8,1007.4,1
17.4,84.5,28.1,2.4,1011.2,0
22.4,31.3,11.8,6.0,1012.0,0
22.5,46.9,5.7,4.8,1008.6,0
26.3,42.4,7.2,5.6,1018.4,1
20.2,60.7,9.1,2.2,1000.8,0
34.4,59.2,5.5,9.5,1007.5,1
16.6,56.3,20.5,2.0,1003.6,0
23.3,66.1,10.9,3.5,1003.1,0
15.8,70.3,19.1,8.3,1015.3,1
19.8,66.6,21.7,8.7,1011.7,1
21.2,59.4,20.3,4.2,1005.2,0
32.4,63.0,13.8,8.1,1016.3,0
29.6,50.8,23.9,9.0,1003.0,0
17.6,81.1,13.8,0.4,1002.2,1
15.3,54.7,22.4,1.4,1000.0,0
35.0,83.6,26.9,0.3,1009.6,0
22.1,54.1,17.0,0.2,1000.1,1
26.0,59.8,17.4,7.5,1014.0,0
34.0,86.6,10.4,4.0,1004.5,0
30.8,45.9,26.4,8.0,1008.0,0
16.7,55.8,21.2,7.9,1008.5,0
29.5,89.8,16.6,8.8,1006.4,1
30.6,89.4,25.6,1.6,1019.7,0
27.5,50.6,10.1,0.2,1000.9,1
23.2,47.2,29.1,0.2,1002.4,0
19.6,68.8,22.1,5.6,1007.0,0
28.3,86.7,8.1,1.2,1005.2,0
29.0,33.1,12.1,2.4,1005.1,0
27.1,89.4,24.6,8.0,1003.0,0
15.1,85.1,25.7,7.7,1001.8,0
30.5,80.7,14.1,8.2,1011.7,1
34.9,83.6,11.6,5.2,1011.2,0
33.6,59.9,11.9,8.6,1005.3,0
15.3,48.3,15.1,8.9,1006.5,0
31.8,50.5,13.2,0.5,1003.5,1
23.2,30.8,15.1,8.9,1014.8,0
30.7,83.3,20.5,0.9,1015.0,1
27.4,47.6,26.5,8.4,1007.6,0
28.5,47.8,27.0,1.8,1019.0,0
16.4,42.2,20.0,4.2,1018.3,0
26.9,55.1,13.8,5.1,1013.9,0
34.5,75.3,13.8,3.9,1014.9,0
27.2,77.6,8.2,6.1,1017.2,0
34.9,32.6,27.3,8.2,1015.5,0
18.8,48.1,27.4,1.2,1000.3,0
