Input_Sequence,Target_Value
"-0.8025981192782262,-0.7717496731622797,-0.7389683918503098,-0.7043363755575728,-0.6679403596366418,-0.629871497350049,-0.5902251315783409,-0.5491005560352992,-0.5066007665883601,-0.4628322033070477",-0.41790448388545576
"-0.7717496731622797,-0.7389683918503098,-0.7043363755575728,-0.6679403596366418,-0.629871497350049,-0.5902251315783409,-0.5491005560352992,-0.5066007665883601,-0.4628322033070477,-0.41790448388545576",-0.3719301291064168
"-0.7389683918503098,-0.7043363755575728,-0.6679403596366418,-0.629871497350049,-0.5902251315783409,-0.5491005560352992,-0.5066007665883601,-0.4628322033070477,-0.41790448388545576,-0.3719301291064168",-0.32502428103493153
"-0.7043363755575728,-0.6679403596366418,-0.629871497350049,-0.5902251315783409,-0.5491005560352992,-0.5066007665883601,-0.4628322033070477,-0.41790448388545576,-0.3719301291064168,-0.32502428103493153",-0.2773044146466359
"-0.6679403596366418,-0.629871497350049,-0.5902251315783409,-0.5491005560352992,-0.5066007665883601,-0.4628322033070477,-0.41790448388545576,-0.3719301291064168,-0.32502428103493153,-0.2773044146466359",-0.22889004361353044
"-0.629871497350049,-0.5902251315783409,-0.5491005560352992,-0.5066007665883601,-0.4628322033070477,-0.41790448388545576,-0.3719301291064168,-0.32502428103493153,-0.2773044146466359,-0.22889004361353044",-0.17990242098382533
"-0.5902251315783409,-0.5491005560352992,-0.5066007665883601,-0.4628322033070477,-0.41790448388545576,-0.3719301291064168,-0.32502428103493153,-0.2773044146466359,-0.22889004361353044,-0.17990242098382533",-0.13046423550554456
"-0.5491005560352992,-0.5066007665883601,-0.4628322033070477,-0.41790448388545576,-0.3719301291064168,-0.32502428103493153,-0.2773044146466359,-0.22889004361353044,-0.17990242098382533,-0.13046423550554456",-0.08069930435444203
"-0.5066007665883601,-0.4628322033070477,-0.41790448388545576,-0.3719301291064168,-0.32502428103493153,-0.2773044146466359,-0.22889004361353044,-0.17990242098382533,-0.13046423550554456,-0.08069930435444203",-0.030732263035787716
"-0.4628322033070477,-0.41790448388545576,-0.3719301291064168,-0.32502428103493153,-0.2773044146466359,-0.22889004361353044,-0.17990242098382533,-0.13046423550554456,-0.08069930435444203,-0.030732263035787716",0.019311746763339837
"-0.41790448388545576,-0.3719301291064168,-0.32502428103493153,-0.2773044146466359,-0.22889004361353044,-0.17990242098382533,-0.13046423550554456,-0.08069930435444203,-0.030732263035787716,0.019311746763339837",0.0693073905894856
"-0.3719301291064168,-0.32502428103493153,-0.2773044146466359,-0.22889004361353044,-0.17990242098382533,-0.13046423550554456,-0.08069930435444203,-0.030732263035787716,0.019311746763339837,0.0693073905894856",0.11912945512103058
"-0.32502428103493153,-0.2773044146466359,-0.22889004361353044,-0.17990242098382533,-0.13046423550554456,-0.08069930435444203,-0.030732263035787716,0.019311746763339837,0.0693073905894856,0.11912945512103058",0.16865316176303152
"-0.2773044146466359,-0.22889004361353044,-0.17990242098382533,-0.13046423550554456,-0.08069930435444203,-0.030732263035787716,0.019311746763339837,0.0693073905894856,0.11912945512103058,0.16865316176303152",0.21775447915329427
"-0.22889004361353044,-0.17990242098382533,-0.13046423550554456,-0.08069930435444203,-0.030732263035787716,0.019311746763339837,0.0693073905894856,0.11912945512103058,0.16865316176303152,0.21775447915329427",0.26631043379701436
"-0.17990242098382533,-0.13046423550554456,-0.08069930435444203,-0.030732263035787716,0.019311746763339837,0.0693073905894856,0.11912945512103058,0.16865316176303152,0.21775447915329427,0.26631043379701436",0.3141994180520047
"-0.13046423550554456,-0.08069930435444203,-0.030732263035787716,0.019311746763339837,0.0693073905894856,0.11912945512103058,0.16865316176303152,0.21775447915329427,0.26631043379701436,0.3141994180520047",0.36130149469316664
"-0.08069930435444203,-0.030732263035787716,0.019311746763339837,0.0693073905894856,0.11912945512103058,0.16865316176303152,0.21775447915329427,0.26631043379701436,0.3141994180520047,0.36130149469316664",0.4074986972934271
"-0.030732263035787716,0.019311746763339837,0.0693073905894856,0.11912945512103058,0.16865316176303152,0.21775447915329427,0.26631043379701436,0.3141994180520047,0.36130149469316664,0.4074986972934271",0.452675325668842
"0.019311746763339837,0.0693073905894856,0.11912945512103058,0.16865316176303152,0.21775447915329427,0.26631043379701436,0.3141994180520047,0.36130149469316664,0.4074986972934271,0.452675325668842",0.4967182356479291
"0.0693073905894856,0.11912945512103058,0.16865316176303152,0.21775447915329427,0.26631043379701436,0.3141994180520047,0.36130149469316664,0.4074986972934271,0.452675325668842,0.4967182356479291",0.5395171224395066
"0.11912945512103058,0.16865316176303152,0.21775447915329427,0.26631043379701436,0.3141994180520047,0.36130149469316664,0.4074986972934271,0.452675325668842,0.4967182356479291,0.5395171224395066",0.580964796889347
"0.16865316176303152,0.21775447915329427,0.26631043379701436,0.3141994180520047,0.36130149469316664,0.4074986972934271,0.452675325668842,0.4967182356479291,0.5395171224395066,0.580964796889347",0.6209574539337677
"0.21775447915329427,0.26631043379701436,0.3141994180520047,0.36130149469316664,0.4074986972934271,0.452675325668842,0.4967182356479291,0.5395171224395066,0.580964796889347,0.6209574539337677",0.6593949325778161
"0.26631043379701436,0.3141994180520047,0.36130149469316664,0.4074986972934271,0.452675325668842,0.4967182356479291,0.5395171224395066,0.580964796889347,0.6209574539337677,0.6593949325778161",0.6961809667469437
"0.3141994180520047,0.36130149469316664,0.4074986972934271,0.452675325668842,0.4967182356479291,0.5395171224395066,0.580964796889347,0.6209574539337677,0.6593949325778161,0.6961809667469437",0.7312234263839096
"0.36130149469316664,0.4074986972934271,0.452675325668842,0.4967182356479291,0.5395171224395066,0.580964796889347,0.6209574539337677,0.6593949325778161,0.6961809667469437,0.7312234263839096",0.7644345481870926
"0.4074986972934271,0.452675325668842,0.4967182356479291,0.5395171224395066,0.580964796889347,0.6209574539337677,0.6593949325778161,0.6961809667469437,0.7312234263839096,0.7644345481870926",0.7957311554123323
"0.452675325668842,0.4967182356479291,0.5395171224395066,0.580964796889347,0.6209574539337677,0.6593949325778161,0.6961809667469437,0.7312234263839096,0.7644345481870926,0.7957311554123323",0.8250348661878059
"0.4967182356479291,0.5395171224395066,0.580964796889347,0.6209574539337677,0.6593949325778161,0.6961809667469437,0.7312234263839096,0.7644345481870926,0.7957311554123323,0.8250348661878059",0.8522722898202219
"0.5395171224395066,0.580964796889347,0.6209574539337677,0.6593949325778161,0.6961809667469437,0.7312234263839096,0.7644345481870926,0.7957311554123323,0.8250348661878059,0.8522722898202219",0.8773752106006832
"0.580964796889347,0.6209574539337677,0.6593949325778161,0.6961809667469437,0.7312234263839096,0.7644345481870926,0.7957311554123323,0.8250348661878059,0.8522722898202219,0.8773752106006832",0.9002807586498824
"0.6209574539337677,0.6593949325778161,0.6961809667469437,0.7312234263839096,0.7644345481870926,0.7957311554123323,0.8250348661878059,0.8522722898202219,0.8773752106006832,0.9002807586498824",0.9209315673747474
"0.6593949325778161,0.6961809667469437,0.7312234263839096,0.7644345481870926,0.7957311554123323,0.8250348661878059,0.8522722898202219,0.8773752106006832,0.9002807586498824,0.9209315673747474",0.9392759171421927
"0.6961809667469437,0.7312234263839096,0.7644345481870926,0.7957311554123323,0.8250348661878059,0.8522722898202219,0.8773752106006832,0.9002807586498824,0.9209315673747474,0.9392759171421927",0.9552678648101457
"0.7312234263839096,0.7644345481870926,0.7957311554123323,0.8250348661878059,0.8522722898202219,0.8773752106006832,0.9002807586498824,0.9209315673747474,0.9392759171421927,0.9552678648101457",0.9688673587914395
"0.7644345481870926,0.7957311554123323,0.8250348661878059,0.8522722898202219,0.8773752106006832,0.9002807586498824,0.9209315673747474,0.9392759171421927,0.9552678648101457,0.9688673587914395",0.980040339362398
"0.7957311554123323,0.8250348661878059,0.8522722898202219,0.8773752106006832,0.9002807586498824,0.9209315673747474,0.9392759171421927,0.9552678648101457,0.9688673587914395,0.980040339362398",0.9887588239648898
"0.8250348661878059,0.8522722898202219,0.8773752106006832,0.9002807586498824,0.9209315673747474,0.9392759171421927,0.9552678648101457,0.9688673587914395,0.980040339362398,0.9887588239648898",0.9950009772882156
"0.8522722898202219,0.8773752106006832,0.9002807586498824,0.9209315673747474,0.9392759171421927,0.9552678648101457,0.9688673587914395,0.980040339362398,0.9887588239648898,0.9950009772882156",0.9987511659553078
"0.8773752106006832,0.9002807586498824,0.9209315673747474,0.9392759171421927,0.9552678648101457,0.9688673587914395,0.980040339362398,0.9887588239648898,0.9950009772882156,0.9987511659553078",0.9999999976762833
"0.9002807586498824,0.9209315673747474,0.9392759171421927,0.9552678648101457,0.9688673587914395,0.980040339362398,0.9887588239648898,0.9950009772882156,0.9987511659553078,0.9999999976762833",0.9987443447712893
"0.9209315673747474,0.9392759171421927,0.9552678648101457,0.9688673587914395,0.980040339362398,0.9887588239648898,0.9950009772882156,0.9987511659553078,0.9999999976762833,0.9987443447712893",0.9949873520037292
"0.9392759171421927,0.9552678648101457,0.9688673587914395,0.980040339362398,0.9887588239648898,0.9950009772882156,0.9987511659553078,0.9999999976762833,0.9987443447712893,0.9949873520037292",0.9887384287042511
"0.9552678648101457,0.9688673587914395,0.980040339362398,0.9887588239648898,0.9950009772882156,0.9987511659553078,0.9999999976762833,0.9987443447712893,0.9949873520037292,0.9887384287042511",0.9800132252052237
"0.9688673587914395,0.980040339362398,0.9887588239648898,0.9950009772882156,0.9987511659553078,0.9999999976762833,0.9987443447712893,0.9949873520037292,0.9887384287042511,0.9800132252052237",0.9688335936447198
"0.980040339362398,0.9887588239648898,0.9950009772882156,0.9987511659553078,0.9999999976762833,0.9987443447712893,0.9949873520037292,0.9887384287042511,0.9800132252052237,0.9688335936447198",0.9552275332381714
"0.9887588239648898,0.9950009772882156,0.9987511659553078,0.9999999976762833,0.9987443447712893,0.9949873520037292,0.9887384287042511,0.9800132252052237,0.9688335936447198,0.9552275332381714",0.9392291201547661
"0.9950009772882156,0.9987511659553078,0.9999999976762833,0.9987443447712893,0.9949873520037292,0.9887384287042511,0.9800132252052237,0.9688335936447198,0.9552275332381714,0.9392291201547661",0.9208784221742042
"0.9987511659553078,0.9999999976762833,0.9987443447712893,0.9949873520037292,0.9887384287042511,0.9800132252052237,0.9688335936447198,0.9552275332381714,0.9392291201547661,0.9208784221742042",0.9002213983375609
"0.9999999976762833,0.9987443447712893,0.9949873520037292,0.9887384287042511,0.9800132252052237,0.9688335936447198,0.9552275332381714,0.9392291201547661,0.9208784221742042,0.9002213983375609",0.8773097838435732
"0.9987443447712893,0.9949873520037292,0.9887384287042511,0.9800132252052237,0.9688335936447198,0.9552275332381714,0.9392291201547661,0.9208784221742042,0.9002213983375609,0.8773097838435732",0.8522009604786309
"0.9949873520037292,0.9887384287042511,0.9800132252052237,0.9688335936447198,0.9552275332381714,0.9392291201547661,0.9208784221742042,0.9002213983375609,0.8773097838435732,0.8522009604786309",0.8249578129049739
"0.9887384287042511,0.9800132252052237,0.9688335936447198,0.9552275332381714,0.9392291201547661,0.9208784221742042,0.9002213983375609,0.8773097838435732,0.8522009604786309,0.8249578129049739",0.7956485711670219
"0.9800132252052237,0.9688335936447198,0.9552275332381714,0.9392291201547661,0.9208784221742042,0.9002213983375609,0.8773097838435732,0.8522009604786309,0.8249578129049739,0.7956485711670219",0.7643466398102772
"0.9688335936447198,0.9552275332381714,0.9392291201547661,0.9208784221742042,0.9002213983375609,0.8773097838435732,0.8522009604786309,0.8249578129049739,0.7956485711670219,0.7643466398102772",0.7311304140407677
"0.9552275332381714,0.9392291201547661,0.9208784221742042,0.9002213983375609,0.8773097838435732,0.8522009604786309,0.8249578129049739,0.7956485711670219,0.7643466398102772,0.7311304140407677",0.6960830833854595
"0.9392291201547661,0.9208784221742042,0.9002213983375609,0.8773097838435732,0.8522009604786309,0.8249578129049739,0.7956485711670219,0.7643466398102772,0.7311304140407677,0.6960830833854595",0.659292423345364
"0.9208784221742042,0.9002213983375609,0.8773097838435732,0.8522009604786309,0.8249578129049739,0.7956485711670219,0.7643466398102772,0.7311304140407677,0.6960830833854595,0.659292423345364",0.6208505755631448
"0.9002213983375609,0.8773097838435732,0.8522009604786309,0.8249578129049739,0.7956485711670219,0.7643466398102772,0.7311304140407677,0.6960830833854595,0.659292423345364,0.6208505755631448",0.5808538170557874
"0.8773097838435732,0.8522009604786309,0.8249578129049739,0.7956485711670219,0.7643466398102772,0.7311304140407677,0.6960830833854595,0.659292423345364,0.6208505755631448,0.5808538170557874",0.5394023190903006
"0.8522009604786309,0.8249578129049739,0.7956485711670219,0.7643466398102772,0.7311304140407677,0.6960830833854595,0.659292423345364,0.6208505755631448,0.5808538170557874,0.5394023190903006",0.49659989630630047
"0.8249578129049739,0.7956485711670219,0.7643466398102772,0.7311304140407677,0.6960830833854595,0.659292423345364,0.6208505755631448,0.5808538170557874,0.5394023190903006,0.49659989630630047",0.4525537467138531
"0.7956485711670219,0.7643466398102772,0.7311304140407677,0.6960830833854595,0.659292423345364,0.6208505755631448,0.5808538170557874,0.5394023190903006,0.49659989630630047,0.4525537467138531",0.4073741832177023
"0.7643466398102772,0.7311304140407677,0.6960830833854595,0.659292423345364,0.6208505755631448,0.5808538170557874,0.5394023190903006,0.49659989630630047,0.4525537467138531,0.4073741832177023",0.36117435734029507
"0.7311304140407677,0.6960830833854595,0.659292423345364,0.6208505755631448,0.5808538170557874,0.5394023190903006,0.49659989630630047,0.4525537467138531,0.4073741832177023,0.36117435734029507",0.3140699758355327
"0.6960830833854595,0.659292423345364,0.6208505755631448,0.5808538170557874,0.5394023190903006,0.49659989630630047,0.4525537467138531,0.4073741832177023,0.36117435734029507,0.3140699758355327",0.26617901090298385
"0.659292423345364,0.6208505755631448,0.5808538170557874,0.5394023190903006,0.49659989630630047,0.4525537467138531,0.4073741832177023,0.36117435734029507,0.3140699758355327,0.26617901090298385",0.21762140472832361
"0.6208505755631448,0.5808538170557874,0.5394023190903006,0.49659989630630047,0.4525537467138531,0.4073741832177023,0.36117435734029507,0.3140699758355327,0.26617901090298385,0.21762140472832361",0.1685187690899729
"0.5808538170557874,0.5394023190903006,0.49659989630630047,0.4525537467138531,0.4073741832177023,0.36117435734029507,0.3140699758355327,0.26617901090298385,0.21762140472832361,0.1685187690899729",0.11899408078426829
"0.5394023190903006,0.49659989630630047,0.4525537467138531,0.4073741832177023,0.36117435734029507,0.3140699758355327,0.26617901090298385,0.21762140472832361,0.1685187690899729,0.11899408078426829",0.06917137363196561
"0.49659989630630047,0.4525537467138531,0.4073741832177023,0.36117435734029507,0.3140699758355327,0.26617901090298385,0.21762140472832361,0.1685187690899729,0.11899408078426829,0.06917137363196561",0.019175427837441927
"0.4525537467138531,0.4073741832177023,0.36117435734029507,0.3140699758355327,0.26617901090298385,0.21762140472832361,0.1685187690899729,0.11899408078426829,0.06917137363196561,0.019175427837441927",-0.03086854252140862
"0.4073741832177023,0.36117435734029507,0.3140699758355327,0.26617901090298385,0.21762140472832361,0.1685187690899729,0.11899408078426829,0.06917137363196561,0.019175427837441927,-0.03086854252140862",-0.08083520308990856
